TITLE = "Cavity Iterative Residual History"
variables="Iteration""Time(s)""Res1""Res2""Res3"
1 1.716614e-05 2.160186e+01 1.335838e+03 1.406466e+03 1.000000e+00
10 1.716614e-04 4.732869e+01 2.147688e+02 2.381022e+02 1.000000e+00
20 3.433228e-04 4.640195e+01 1.343695e+02 1.554364e+02 9.804192e-01
30 5.149841e-04 4.362294e+01 1.056735e+02 1.256641e+02 9.217019e-01
40 6.866455e-04 4.101049e+01 9.068527e+01 1.099705e+02 8.665038e-01
50 8.583069e-04 3.873885e+01 8.137096e+01 1.001558e+02 8.185068e-01
60 1.029968e-03 3.680560e+01 7.496714e+01 9.337889e+01 7.776594e-01
70 1.201630e-03 3.515679e+01 7.027065e+01 8.838917e+01 7.428220e-01
80 1.373291e-03 3.373978e+01 6.667378e+01 8.454527e+01 7.128823e-01
90 1.544952e-03 3.250570e+01 6.383127e+01 8.148504e+01 6.868076e-01
100 1.716614e-03 3.142581e+01 6.152958e+01 7.898359e+01 6.639908e-01
110 1.888275e-03 3.046326e+01 5.963127e+01 7.689830e+01 6.436531e-01
120 2.059937e-03 2.961064e+01 5.803787e+01 7.512913e+01 6.256384e-01
130 2.231598e-03 2.884625e+01 5.668396e+01 7.360761e+01 6.094877e-01
140 2.403259e-03 2.816505e+01 5.551804e+01 7.228367e+01 5.950948e-01
150 2.574921e-03 2.755775e+01 5.450414e+01 7.111908e+01 5.822631e-01
160 2.746582e-03 2.701349e+01 5.361461e+01 7.008608e+01 5.707635e-01
170 2.918243e-03 2.652848e+01 5.282682e+01 6.916236e+01 5.605158e-01
180 3.089905e-03 2.609335e+01 5.212507e+01 6.833062e+01 5.513221e-01
190 3.261566e-03 2.570361e+01 5.149543e+01 6.757731e+01 5.430874e-01
200 3.433228e-03 2.535370e+01 5.092718e+01 6.689106e+01 5.356942e-01
210 3.604889e-03 2.503691e+01 5.041220e+01 6.626291e+01 5.290008e-01
220 3.776550e-03 2.475168e+01 4.994269e+01 6.568538e+01 5.229743e-01
230 3.948212e-03 2.449297e+01 4.951320e+01 6.515214e+01 5.175080e-01
240 4.119873e-03 2.425683e+01 4.911889e+01 6.465800e+01 5.125186e-01
