TITLE = "Cavity Iterative Residual History"
variables="Iteration""Time(s)""Res1""Res2""Res3"
1 2.746582e-04 1.090730e-01 1.644359e+02 1.808073e+02 1.000000e+00
10 2.746582e-03 2.495352e+01 5.919944e+01 7.814395e+01 1.000000e+00
20 5.493164e-03 2.541697e+01 5.521249e+01 7.147982e+01 1.018572e+00
30 8.239746e-03 2.543607e+01 5.399690e+01 6.953028e+01 1.019338e+00
40 1.098633e-02 2.573068e+01 5.347447e+01 6.821449e+01 1.031144e+00
50 1.373291e-02 2.657866e+01 5.304941e+01 6.663028e+01 1.065127e+00
60 1.647949e-02 7.017358e+01 5.208444e+01 6.414308e+01 2.812171e+00
70 1.922607e-02 2.888593e+01 4.990414e+01 6.014491e+01 1.157589e+00
80 2.197266e-02 2.873846e+01 4.668492e+01 5.592377e+01 1.151679e+00
90 2.471924e-02 2.856050e+01 4.624846e+01 5.137608e+01 1.144548e+00
100 2.746582e-02 3.558145e+01 2.373739e+01 1.799422e+01 1.425909e+00
110 3.021240e-02 3.074430e+01 1.618650e+01 1.914477e+01 1.232062e+00
120 3.295898e-02 2.790460e+01 1.285016e+01 1.585263e+01 1.118263e+00
130 3.570557e-02 2.563979e+01 1.108331e+01 1.377666e+01 1.027502e+00
140 3.845215e-02 2.384902e+01 9.847137e+00 1.207629e+01 9.557377e-01
150 4.119873e-02 2.147301e+01 8.917736e+00 1.069455e+01 8.605202e-01
160 4.394531e-02 1.830253e+01 8.201633e+00 9.577203e+00 7.334648e-01
170 4.669189e-02 1.561271e+01 7.629679e+00 8.669440e+00 6.256717e-01
180 4.943848e-02 1.506983e+01 7.149620e+00 7.926618e+00 6.039161e-01
190 5.218506e-02 1.961120e+01 6.718976e+00 7.314891e+00 7.859090e-01
200 5.493164e-02 1.689939e+01 6.298476e+00 6.810581e+00 6.772346e-01
210 5.767822e-02 1.210214e+01 5.845051e+00 6.398309e+00 4.849872e-01
220 6.042480e-02 1.883110e+01 5.324217e+00 6.067140e+00 7.546468e-01
230 6.317139e-02 1.625813e+01 4.761039e+00 5.813476e+00 6.515365e-01
240 6.591797e-02 1.139772e+01 4.218606e+00 5.661342e+00 4.567580e-01
250 6.866455e-02 8.278487e+00 3.750210e+00 5.693057e+00 3.317563e-01
260 7.141113e-02 7.044454e+00 3.434467e+00 5.961142e+00 2.823030e-01
270 7.415771e-02 6.672189e+00 3.417598e+00 6.211092e+00 2.673847e-01
280 7.690430e-02 6.932087e+00 3.767842e+00 5.976175e+00 2.778000e-01
290 7.965088e-02 7.168235e+00 4.235603e+00 5.104666e+00 2.872635e-01
300 8.239746e-02 6.790001e+00 4.472615e+00 3.899702e+00 2.721059e-01
310 8.514404e-02 5.827843e+00 4.363246e+00 2.858125e+00 2.335479e-01
320 8.789063e-02 4.773088e+00 4.022027e+00 2.399881e+00 1.912791e-01
330 9.063721e-02 4.399329e+00 3.634597e+00 2.517056e+00 1.763009e-01
340 9.338379e-02 4.875110e+00 3.348336e+00 2.852860e+00 1.953676e-01
350 9.613037e-02 5.364700e+00 3.227577e+00 3.190552e+00 2.149877e-01
360 9.887695e-02 5.189671e+00 3.228977e+00 3.446946e+00 2.079735e-01
370 1.016235e-01 4.299097e+00 3.220200e+00 3.549802e+00 1.722842e-01
380 1.043701e-01 3.164039e+00 3.073380e+00 3.450457e+00 1.267973e-01
390 1.071167e-01 2.503788e+00 2.756915e+00 3.172297e+00 1.003381e-01
400 1.098633e-01 2.557513e+00 2.346750e+00 2.800578e+00 1.024911e-01
410 1.126099e-01 2.782800e+00 1.964329e+00 2.426858e+00 1.115193e-01
420 1.153564e-01 2.820654e+00 1.700490e+00 2.105452e+00 1.130363e-01
430 1.181030e-01 2.650118e+00 1.588703e+00 1.844561e+00 1.062022e-01
440 1.208496e-01 2.365848e+00 1.622767e+00 1.621268e+00 9.481018e-02
450 1.235962e-01 2.091852e+00 1.757290e+00 1.410354e+00 8.382995e-02
460 1.263428e-01 1.974069e+00 1.914866e+00 1.208832e+00 7.910983e-02
470 1.290894e-01 2.133455e+00 2.024682e+00 1.039997e+00 8.549714e-02
480 1.318359e-01 2.557062e+00 2.049085e+00 9.400692e-01 1.024730e-01
490 1.345825e-01 3.109814e+00 1.985472e+00 9.319724e-01 1.246243e-01
500 1.373291e-01 3.617709e+00 1.856783e+00 1.001546e+00 1.449779e-01
510 1.400757e-01 3.894610e+00 1.698016e+00 1.109158e+00 1.560746e-01
520 1.428223e-01 3.771137e+00 1.541911e+00 1.217919e+00 1.511264e-01
530 1.455688e-01 3.175697e+00 1.408374e+00 1.304080e+00 1.272645e-01
540 1.483154e-01 2.253043e+00 1.301403e+00 1.354337e+00 9.028958e-02
550 1.510620e-01 1.513561e+00 1.212614e+00 1.361056e+00 6.065519e-02
560 1.538086e-01 1.620167e+00 1.127934e+00 1.319527e+00 6.492738e-02
570 1.565552e-01 2.079598e+00 1.035628e+00 1.228755e+00 8.333885e-02
580 1.593018e-01 2.302701e+00 9.343813e-01 1.096181e+00 9.227959e-02
590 1.620483e-01 2.224403e+00 8.386140e-01 9.453179e-01 8.914185e-02
600 1.647949e-01 1.968555e+00 7.755418e-01 8.224511e-01 7.888886e-02
610 1.675415e-01 1.677689e+00 7.669077e-01 7.845591e-01 6.723256e-02
620 1.702881e-01 1.431160e+00 8.061110e-01 8.467219e-01 5.735301e-02
630 1.730347e-01 1.238197e+00 8.629596e-01 9.595725e-01 4.962013e-02
640 1.757813e-01 1.084241e+00 9.086605e-01 1.063271e+00 4.345042e-02
650 1.785278e-01 9.659523e-01 9.296386e-01 1.122945e+00 3.871006e-02
660 1.812744e-01 8.893881e-01 9.279325e-01 1.129275e+00 3.564179e-02
670 1.840210e-01 8.536866e-01 9.157478e-01 1.090873e+00 3.421107e-02
680 1.867676e-01 8.464539e-01 9.066912e-01 1.025366e+00 3.392122e-02
