TITLE = "Cavity Iterative Residual History"
variables="Iteration""Time(s)""Res1""Res2""Res3"
1 2.746582e-04 2.283693e+00 1.290327e+02 9.239612e-02 1.000000e+00
10 2.746582e-03 2.347884e+00 2.211026e+01 2.298040e+00 1.000000e+00
20 5.493164e-03 2.257165e+00 1.235357e+01 2.373573e+00 1.032869e+00
30 8.239746e-03 2.061070e+00 8.451655e+00 2.120407e+00 9.227025e-01
40 1.098633e-02 1.906774e+00 6.339897e+00 2.015289e+00 8.769599e-01
50 1.373291e-02 1.796785e+00 4.961555e+00 1.997624e+00 8.692730e-01
60 1.647949e-02 1.713097e+00 3.954951e+00 2.014556e+00 8.766410e-01
70 1.922607e-02 1.636968e+00 3.170160e+00 2.038478e+00 8.870508e-01
80 2.197266e-02 1.563621e+00 2.541500e+00 2.057823e+00 8.954690e-01
90 2.471924e-02 1.487401e+00 2.049043e+00 2.071008e+00 9.012064e-01
100 2.746582e-02 1.407171e+00 1.692503e+00 2.077854e+00 9.041856e-01
110 3.021240e-02 1.323037e+00 1.474474e+00 2.082238e+00 9.060931e-01
120 3.295898e-02 1.238233e+00 1.381521e+00 2.086586e+00 9.079852e-01
130 3.570557e-02 1.155133e+00 1.379494e+00 2.092647e+00 9.106227e-01
140 3.845215e-02 1.074708e+00 1.428605e+00 2.101433e+00 9.144458e-01
150 4.119873e-02 9.959155e-01 1.497608e+00 2.112968e+00 9.194654e-01
160 4.394531e-02 9.187854e-01 1.567529e+00 2.126598e+00 9.253966e-01
170 4.669189e-02 8.460831e-01 1.628910e+00 2.141575e+00 9.319138e-01
180 4.943848e-02 7.823242e-01 1.677599e+00 2.156920e+00 9.385912e-01
190 5.218506e-02 7.340852e-01 1.711979e+00 2.170997e+00 9.447172e-01
200 5.493164e-02 7.042016e-01 1.733095e+00 2.182745e+00 9.498293e-01
210 5.767822e-02 6.904198e-01 1.742551e+00 2.190862e+00 9.533614e-01
220 6.042480e-02 6.860432e-01 1.743040e+00 2.194542e+00 9.549629e-01
230 6.317139e-02 6.828371e-01 1.737485e+00 2.193212e+00 9.543838e-01
240 6.591797e-02 6.732094e-01 1.729143e+00 2.186840e+00 9.516111e-01
250 6.866455e-02 6.517049e-01 1.720969e+00 2.175659e+00 9.467457e-01
260 7.141113e-02 6.148218e-01 1.715426e+00 2.160236e+00 9.400342e-01
270 7.415771e-02 5.617033e-01 1.714063e+00 2.141175e+00 9.317399e-01
280 7.690430e-02 4.954664e-01 1.717492e+00 2.119011e+00 9.220949e-01
290 7.965088e-02 4.276242e-01 1.725507e+00 2.094065e+00 9.112397e-01
300 8.239746e-02 3.864310e-01 1.737351e+00 2.066361e+00 8.991841e-01
310 8.514404e-02 4.132001e-01 1.752046e+00 2.035647e+00 8.858190e-01
320 8.789063e-02 5.186984e-01 1.768680e+00 2.001485e+00 8.709535e-01
330 9.063721e-02 6.689557e-01 1.786567e+00 1.963373e+00 8.543688e-01
340 9.338379e-02 8.211721e-01 1.805289e+00 1.920925e+00 8.358974e-01
350 9.613037e-02 9.380943e-01 1.824627e+00 1.874002e+00 8.154787e-01
360 9.887695e-02 9.917497e-01 1.844448e+00 1.822827e+00 7.932095e-01
370 1.016235e-01 9.694596e-01 1.864577e+00 1.767965e+00 7.693362e-01
380 1.043701e-01 8.783479e-01 1.884682e+00 1.710195e+00 7.441974e-01
390 1.071167e-01 7.442332e-01 1.904209e+00 1.650253e+00 7.181136e-01
400 1.098633e-01 6.056385e-01 1.922352e+00 1.588524e+00 6.912519e-01
410 1.126099e-01 5.051507e-01 1.938062e+00 1.524825e+00 6.635331e-01
420 1.153564e-01 4.719768e-01 1.950076e+00 1.458455e+00 6.346517e-01
430 1.181030e-01 4.986273e-01 1.956981e+00 1.388554e+00 6.042343e-01
440 1.208496e-01 5.534817e-01 1.957296e+00 1.314740e+00 5.721138e-01
450 1.235962e-01 6.123147e-01 1.949571e+00 1.237789e+00 5.386283e-01
460 1.263428e-01 6.645398e-01 1.932519e+00 1.160083e+00 5.048141e-01
470 1.290894e-01 7.073091e-01 1.905172e+00 1.085590e+00 4.723981e-01
480 1.318359e-01 7.409191e-01 1.867067e+00 1.019268e+00 4.435379e-01
490 1.345825e-01 7.666152e-01 1.818422e+00 9.659623e-01 4.203419e-01
500 1.373291e-01 7.857034e-01 1.760278e+00 9.290987e-01 4.043006e-01
510 1.400757e-01 7.992410e-01 1.694538e+00 9.097030e-01 3.958604e-01
520 1.428223e-01 8.079633e-01 1.623854e+00 9.062652e-01 3.943645e-01
530 1.455688e-01 8.123087e-01 1.551342e+00 9.154962e-01 3.983814e-01
540 1.483154e-01 8.124810e-01 1.480166e+00 9.334654e-01 4.062007e-01
550 1.510620e-01 8.085183e-01 1.413071e+00 9.565124e-01 4.162298e-01
560 1.538086e-01 8.003572e-01 1.351992e+00 9.816715e-01 4.271778e-01
570 1.565552e-01 7.878866e-01 1.297848e+00 1.006697e+00 4.380679e-01
580 1.593018e-01 7.709929e-01 1.250574e+00 1.029900e+00 4.481644e-01
590 1.620483e-01 7.495984e-01 1.209357e+00 1.049949e+00 4.568888e-01
600 1.647949e-01 7.237070e-01 1.172983e+00 1.065749e+00 4.637644e-01
610 1.675415e-01 6.934562e-01 1.140179e+00 1.076409e+00 4.684031e-01
620 1.702881e-01 6.591731e-01 1.109874e+00 1.081302e+00 4.705323e-01
630 1.730347e-01 6.214348e-01 1.081374e+00 1.080200e+00 4.700527e-01
640 1.757813e-01 5.811295e-01 1.054450e+00 1.073439e+00 4.671109e-01
650 1.785278e-01 5.395224e-01 1.029346e+00 1.062061e+00 4.621594e-01
660 1.812744e-01 4.982991e-01 1.006718e+00 1.047838e+00 4.559704e-01
670 1.840210e-01 4.595538e-01 9.874456e-01 1.033130e+00 4.495704e-01
680 1.867676e-01 4.256444e-01 9.723409e-01 1.020519e+00 4.440825e-01
690 1.895142e-01 3.988393e-01 9.618260e-01 1.012281e+00 4.404975e-01
700 1.922607e-01 3.807222e-01 9.557275e-01 1.009840e+00 4.394354e-01
710 1.950073e-01 3.715708e-01 9.532777e-01 1.013404e+00 4.409865e-01
720 1.977539e-01 3.701067e-01 9.533211e-01 1.021903e+00 4.446848e-01
730 2.005005e-01 3.738756e-01 9.546129e-01 1.033241e+00 4.496183e-01
740 2.032471e-01 3.800246e-01 9.560864e-01 1.044731e+00 4.546186e-01
750 2.059937e-01 3.860078e-01 9.570075e-01 1.053563e+00 4.584615e-01
760 2.087402e-01 3.899730e-01 9.569950e-01 1.057158e+00 4.600260e-01
770 2.114868e-01 3.908544e-01 9.559301e-01 1.053419e+00 4.583991e-01
780 2.142334e-01 3.882851e-01 9.538095e-01 1.040861e+00 4.529344e-01
790 2.169800e-01 3.824502e-01 9.505876e-01 1.018662e+00 4.432742e-01
800 2.197266e-01 3.739168e-01 9.460581e-01 9.866706e-01 4.293532e-01
810 2.224731e-01 3.634717e-01 9.398050e-01 9.453838e-01 4.113871e-01
820 2.252197e-01 3.519756e-01 9.312323e-01 8.958939e-01 3.898514e-01
830 2.279663e-01 3.402414e-01 9.196565e-01 8.398233e-01 3.654521e-01
840 2.307129e-01 3.289502e-01 9.044334e-01 7.792349e-01 3.390868e-01
850 2.334595e-01 3.186029e-01 8.850869e-01 7.165147e-01 3.117939e-01
860 2.362061e-01 3.095069e-01 8.614047e-01 6.542308e-01 2.846909e-01
870 2.389526e-01 3.018013e-01 8.334867e-01 5.949648e-01 2.589010e-01
880 2.416992e-01 2.954805e-01 8.017445e-01 5.411122e-01 2.354669e-01
890 2.444458e-01 2.904438e-01 7.668576e-01 4.946484e-01 2.152480e-01
900 2.471924e-01 2.865345e-01 7.297071e-01 4.568737e-01 1.988102e-01
910 2.499390e-01 2.835553e-01 6.912911e-01 4.282016e-01 1.863334e-01
920 2.526855e-01 2.812818e-01 6.526364e-01 4.080924e-01 1.775828e-01
930 2.554321e-01 2.794681e-01 6.147183e-01 3.952115e-01 1.719777e-01
940 2.581787e-01 2.778469e-01 5.783910e-01 3.877776e-01 1.687428e-01
950 2.609253e-01 2.761331e-01 5.443296e-01 3.839558e-01 1.670797e-01
960 2.636719e-01 2.740330e-01 5.129892e-01 3.821481e-01 1.662931e-01
970 2.664185e-01 2.712604e-01 4.845857e-01 3.811285e-01 1.658494e-01
980 2.691650e-01 2.675610e-01 4.591012e-01 3.800525e-01 1.653812e-01
990 2.719116e-01 2.627403e-01 4.363147e-01 3.784002e-01 1.646622e-01
1000 2.746582e-01 2.566917e-01 4.158552e-01 3.759010e-01 1.635747e-01
1010 2.774048e-01 2.494210e-01 3.972668e-01 3.724657e-01 1.620798e-01
1020 2.801514e-01 2.410608e-01 3.800773e-01 3.681332e-01 1.601945e-01
1030 2.828979e-01 2.318732e-01 3.638591e-01 3.630344e-01 1.579757e-01
1040 2.856445e-01 2.222354e-01 3.482773e-01 3.573681e-01 1.555100e-01
1050 2.883911e-01 2.126089e-01 3.331210e-01 3.513836e-01 1.529058e-01
1060 2.911377e-01 2.034903e-01 3.183210e-01 3.453664e-01 1.502874e-01
1070 2.938843e-01 1.953477e-01 3.039529e-01 3.396233e-01 1.477883e-01
1080 2.966309e-01 1.885497e-01 2.902308e-01 3.344640e-01 1.455432e-01
1090 2.993774e-01 1.833031e-01 2.774884e-01 3.301807e-01 1.436793e-01
1100 3.021240e-01 1.796165e-01 2.661458e-01 3.270246e-01 1.423059e-01
1110 3.048706e-01 1.773065e-01 2.566617e-01 3.251842e-01 1.415051e-01
1120 3.076172e-01 1.760425e-01 2.494673e-01 3.247669e-01 1.413234e-01
1130 3.103638e-01 1.754148e-01 2.448924e-01 3.257877e-01 1.417677e-01
1140 3.131104e-01 1.750047e-01 2.430957e-01 3.281696e-01 1.428042e-01
1150 3.158569e-01 1.744364e-01 2.440224e-01 3.317517e-01 1.443629e-01
1160 3.186035e-01 1.734096e-01 2.474060e-01 3.363061e-01 1.463448e-01
1170 3.213501e-01 1.717110e-01 2.528098e-01 3.415595e-01 1.486308e-01
1180 3.240967e-01 1.692133e-01 2.596939e-01 3.472141e-01 1.510915e-01
1190 3.268433e-01 1.658659e-01 2.674833e-01 3.529685e-01 1.535955e-01
1200 3.295898e-01 1.616827e-01 2.756228e-01 3.585332e-01 1.560170e-01
1210 3.323364e-01 1.567286e-01 2.836120e-01 3.636430e-01 1.582405e-01
1220 3.350830e-01 1.511074e-01 2.910234e-01 3.680660e-01 1.601652e-01
1230 3.378296e-01 1.449506e-01 2.975090e-01 3.716087e-01 1.617068e-01
1240 3.405762e-01 1.384087e-01 3.027993e-01 3.741191e-01 1.627992e-01
1250 3.433228e-01 1.316430e-01 3.066980e-01 3.754875e-01 1.633947e-01
1260 3.460693e-01 1.248199e-01 3.090765e-01 3.756461e-01 1.634637e-01
1270 3.488159e-01 1.181044e-01 3.098664e-01 3.745671e-01 1.629942e-01
1280 3.515625e-01 1.116558e-01 3.090530e-01 3.722594e-01 1.619900e-01
1290 3.543091e-01 1.056217e-01 3.066686e-01 3.687650e-01 1.604694e-01
1300 3.570557e-01 1.001326e-01 3.027854e-01 3.641544e-01 1.584631e-01
1310 3.598022e-01 9.529551e-02 2.975095e-01 3.585209e-01 1.560116e-01
1320 3.625488e-01 9.118882e-02 2.909734e-01 3.519754e-01 1.531633e-01
1330 3.652954e-01 8.785691e-02 2.833299e-01 3.446406e-01 1.499716e-01
1340 3.680420e-01 8.530915e-02 2.747446e-01 3.366447e-01 1.464921e-01
1350 3.707886e-01 8.352162e-02 2.653890e-01 3.281170e-01 1.427813e-01
1360 3.735352e-01 8.244272e-02 2.554339e-01 3.191826e-01 1.388934e-01
1370 3.762817e-01 8.200176e-02 2.450428e-01 3.099593e-01 1.348799e-01
1380 3.790283e-01 8.211860e-02 2.343661e-01 3.005547e-01 1.307875e-01
1390 3.817749e-01 8.271071e-02 2.235367e-01 2.910650e-01 1.266580e-01
1400 3.845215e-01 8.369929e-02 2.126662e-01 2.815744e-01 1.225281e-01
1410 3.872681e-01 8.501123e-02 2.018435e-01 2.721558e-01 1.184296e-01
1420 3.900146e-01 8.657858e-02 1.911342e-01 2.628720e-01 1.143897e-01
1430 3.927612e-01 8.833716e-02 1.805828e-01 2.537772e-01 1.104320e-01
1440 3.955078e-01 9.022427e-02 1.702150e-01 2.449191e-01 1.065774e-01
1450 3.982544e-01 9.217686e-02 1.600429e-01 2.363403e-01 1.028443e-01
1460 4.010010e-01 9.413067e-02 1.500690e-01 2.280795e-01 9.924960e-02
1470 4.037476e-01 9.602029e-02 1.402918e-01 2.201725e-01 9.580884e-02
1480 4.064941e-01 9.778022e-02 1.307107e-01 2.126524e-01 9.253644e-02
1490 4.092407e-01 9.934700e-02 1.213303e-01 2.055496e-01 8.944561e-02
1500 4.119873e-01 1.006613e-01 1.121636e-01 1.988912e-01 8.654822e-02
1510 4.147339e-01 1.016703e-01 1.032354e-01 1.927013e-01 8.385464e-02
1520 4.174805e-01 1.023292e-01 9.458391e-02 1.870000e-01 8.137371e-02
1530 4.202271e-01 1.026036e-01 8.626262e-02 1.818037e-01 7.911252e-02
1540 4.229736e-01 1.024696e-01 7.834170e-02 1.771251e-01 7.707661e-02
1550 4.257202e-01 1.019154e-01 7.090930e-02 1.729738e-01 7.527017e-02
1560 4.284668e-01 1.009404e-01 6.407244e-02 1.693571e-01 7.369632e-02
1570 4.312134e-01 9.955529e-02 5.795634e-02 1.662801e-01 7.235736e-02
1580 4.339600e-01 9.778089e-02 5.269932e-02 1.637464e-01 7.125483e-02
1590 4.367065e-01 9.564686e-02 4.843947e-02 1.617577e-01 7.038943e-02
1600 4.394531e-01 9.319017e-02 4.528924e-02 1.603128e-01 6.976067e-02
1610 4.421997e-01 9.045344e-02 4.330046e-02 1.594063e-01 6.936622e-02
1620 4.449463e-01 8.748315e-02 4.243396e-02 1.590268e-01 6.920108e-02
1630 4.476929e-01 8.432783e-02 4.255457e-02 1.591548e-01 6.925676e-02
1640 4.504395e-01 8.103629e-02 4.345882e-02 1.597607e-01 6.952043e-02
1650 4.531860e-01 7.765600e-02 4.491980e-02 1.608040e-01 6.997442e-02
1660 4.559326e-01 7.423167e-02 4.672602e-02 1.622323e-01 7.059597e-02
1670 4.586792e-01 7.080404e-02 4.870252e-02 1.639823e-01 7.135747e-02
1680 4.614258e-01 6.740905e-02 5.071638e-02 1.659807e-01 7.222708e-02
1690 4.641724e-01 6.407732e-02 5.267336e-02 1.681468e-01 7.316965e-02
1700 4.669189e-01 6.083403e-02 5.451130e-02 1.703948e-01 7.414789e-02
1710 4.696655e-01 5.769911e-02 5.619324e-02 1.726370e-01 7.512359e-02
1720 4.724121e-01 5.468787e-02 5.770129e-02 1.747864e-01 7.605891e-02
1730 4.751587e-01 5.181187e-02 5.903158e-02 1.767595e-01 7.691751e-02
1740 4.779053e-01 4.907996e-02 6.019010e-02 1.784784e-01 7.766550e-02
1750 4.806519e-01 4.649942e-02 6.118923e-02 1.798728e-01 7.827229e-02
1760 4.833984e-01 4.407703e-02 6.204499e-02 1.808813e-01 7.871114e-02
1770 4.861450e-01 4.181998e-02 6.277465e-02 1.814522e-01 7.895958e-02
1780 4.888916e-01 3.973650e-02 6.339492e-02 1.815442e-01 7.899959e-02
1790 4.916382e-01 3.783614e-02 6.392047e-02 1.811262e-01 7.881769e-02
1800 4.943848e-01 3.612963e-02 6.436296e-02 1.801774e-01 7.840485e-02
1810 4.971313e-01 3.462827e-02 6.473042e-02 1.786870e-01 7.775628e-02
1820 4.998779e-01 3.334289e-02 6.502710e-02 1.766530e-01 7.687118e-02
1830 5.026245e-01 3.228249e-02 6.525359e-02 1.740821e-01 7.575242e-02
1840 5.053711e-01 3.145271e-02 6.540719e-02 1.709883e-01 7.440616e-02
1850 5.081177e-01 3.085436e-02 6.548259e-02 1.673925e-01 7.284144e-02
1860 5.108643e-01 3.048224e-02 6.547243e-02 1.633213e-01 7.106985e-02
1870 5.136108e-01 3.032492e-02 6.536811e-02 1.588065e-01 6.910519e-02
1880 5.163574e-01 3.036478e-02 6.516046e-02 1.538839e-01 6.696310e-02
1890 5.191040e-01 3.057915e-02 6.484040e-02 1.485932e-01 6.466085e-02
1900 5.218506e-01 3.094157e-02 6.439958e-02 1.429772e-01 6.221702e-02
1910 5.245972e-01 3.142317e-02 6.383063e-02 1.370811e-01 5.965133e-02
1920 5.273438e-01 3.199430e-02 6.312756e-02 1.309529e-01 5.698461e-02
1930 5.300903e-01 3.262564e-02 6.228603e-02 1.246426e-01 5.423865e-02
1940 5.328369e-01 3.328910e-02 6.130352e-02 1.182025e-01 5.143624e-02
1950 5.355835e-01 3.395836e-02 6.017940e-02 1.116875e-01 4.860121e-02
1960 5.383301e-01 3.460936e-02 5.891489e-02 1.051551e-01 4.575862e-02
1970 5.410767e-01 3.522051e-02 5.751312e-02 9.866628e-02 4.293498e-02
1980 5.438232e-01 3.577279e-02 5.597907e-02 9.228593e-02 4.015855e-02
1990 5.465698e-01 3.624984e-02 5.431955e-02 8.608382e-02 3.745968e-02
2000 5.493164e-01 3.663783e-02 5.254310e-02 8.013533e-02 3.487117e-02
2010 5.520630e-01 3.692552e-02 5.065986e-02 7.452211e-02 3.242856e-02
2020 5.548096e-01 3.710422e-02 4.868151e-02 6.933206e-02 3.017009e-02
2030 5.575562e-01 3.716773e-02 4.662122e-02 6.465784e-02 2.813609e-02
2040 5.603027e-01 3.711218e-02 4.449355e-02 6.059300e-02 2.636726e-02
2050 5.630493e-01 3.693592e-02 4.231447e-02 5.722485e-02 2.490159e-02
2060 5.657959e-01 3.663936e-02 4.010126e-02 5.462348e-02 2.376960e-02
2070 5.685425e-01 3.622484e-02 3.787260e-02 5.282887e-02 2.298867e-02
2080 5.712891e-01 3.569643e-02 3.564869e-02 5.183941e-02 2.255810e-02
2090 5.740356e-01 3.505978e-02 3.345140e-02 5.160718e-02 2.245704e-02
2100 5.767822e-01 3.432182e-02 3.130457e-02 5.204268e-02 2.264655e-02
2110 5.795288e-01 3.349061e-02 2.923428e-02 5.302777e-02 2.307522e-02
2120 5.822754e-01 3.257506e-02 2.726922e-02 5.443172e-02 2.368616e-02
2130 5.850220e-01 3.158482e-02 2.544090e-02 5.612538e-02 2.442316e-02
2140 5.877686e-01 3.053006e-02 2.378349e-02 5.799059e-02 2.523481e-02
2150 5.905151e-01 2.942131e-02 2.233305e-02 5.992490e-02 2.607653e-02
2160 5.932617e-01 2.826935e-02 2.112553e-02 6.184264e-02 2.691104e-02
2170 5.960083e-01 2.708505e-02 2.019331e-02 6.367408e-02 2.770800e-02
2180 5.987549e-01 2.587930e-02 1.956050e-02 6.536360e-02 2.844320e-02
2190 6.015015e-01 2.466292e-02 1.923794e-02 6.686768e-02 2.909771e-02
2200 6.042480e-01 2.344660e-02 1.921993e-02 6.815299e-02 2.965702e-02
2210 6.069946e-01 2.224088e-02 1.948419e-02 6.919477e-02 3.011035e-02
2220 6.097412e-01 2.105606e-02 1.999542e-02 6.997545e-02 3.045006e-02
2230 6.124878e-01 1.990227e-02 2.071090e-02 7.048355e-02 3.067117e-02
2240 6.152344e-01 1.878936e-02 2.158600e-02 7.071281e-02 3.077093e-02
2250 6.179810e-01 1.772687e-02 2.257835e-02 7.066141e-02 3.074856e-02
2260 6.207275e-01 1.672399e-02 2.365012e-02 7.033142e-02 3.060497e-02
2270 6.234741e-01 1.578938e-02 2.476877e-02 6.972827e-02 3.034250e-02
2280 6.262207e-01 1.493101e-02 2.590699e-02 6.886035e-02 2.996482e-02
2290 6.289673e-01 1.415584e-02 2.704210e-02 6.773862e-02 2.947670e-02
2300 6.317139e-01 1.346950e-02 2.815530e-02 6.637632e-02 2.888389e-02
2310 6.344604e-01 1.287585e-02 2.923104e-02 6.478864e-02 2.819301e-02
2320 6.372070e-01 1.237659e-02 3.025633e-02 6.299253e-02 2.741142e-02
2330 6.399536e-01 1.197088e-02 3.122033e-02 6.100641e-02 2.654716e-02
2340 6.427002e-01 1.165522e-02 3.211388e-02 5.885003e-02 2.560880e-02
2350 6.454468e-01 1.142353e-02 3.292926e-02 5.654424e-02 2.460543e-02
2360 6.481934e-01 1.126750e-02 3.365993e-02 5.411092e-02 2.354656e-02
2370 6.509399e-01 1.117715e-02 3.430039e-02 5.157283e-02 2.244210e-02
2380 6.536865e-01 1.114155e-02 3.484601e-02 4.895352e-02 2.130230e-02
2390 6.564331e-01 1.114951e-02 3.529300e-02 4.627738e-02 2.013776e-02
2400 6.591797e-01 1.119020e-02 3.563829e-02 4.356960e-02 1.895946e-02
2410 6.619263e-01 1.125353e-02 3.587956e-02 4.085627e-02 1.777875e-02
2420 6.646729e-01 1.133051e-02 3.601516e-02 3.816452e-02 1.660743e-02
2430 6.674194e-01 1.141338e-02 3.604410e-02 3.552275e-02 1.545785e-02
2440 6.701660e-01 1.149562e-02 3.596606e-02 3.296084e-02 1.434303e-02
2450 6.729126e-01 1.157189e-02 3.578136e-02 3.051041e-02 1.327671e-02
2460 6.756592e-01 1.163799e-02 3.549098e-02 2.820498e-02 1.227350e-02
2470 6.784058e-01 1.169069e-02 3.509652e-02 2.607977e-02 1.134870e-02
2480 6.811523e-01 1.172763e-02 3.460026e-02 2.417101e-02 1.051810e-02
2490 6.838989e-01 1.174715e-02 3.400507e-02 2.251417e-02 9.797119e-03
2500 6.866455e-01 1.174824e-02 3.331449e-02 2.114083e-02 9.199508e-03
2510 6.893921e-01 1.173037e-02 3.253268e-02 2.007420e-02 8.735358e-03
2520 6.921387e-01 1.169344e-02 3.166444e-02 1.932391e-02 8.408867e-03
2530 6.948853e-01 1.163765e-02 3.071521e-02 1.888203e-02 8.216583e-03
2540 6.976318e-01 1.156348e-02 2.969110e-02 1.872215e-02 8.147008e-03
2550 7.003784e-01 1.147159e-02 2.859886e-02 1.880243e-02 8.181946e-03
2560 7.031250e-01 1.136280e-02 2.744599e-02 1.907175e-02 8.299140e-03
2570 7.058716e-01 1.123801e-02 2.624074e-02 1.947635e-02 8.475203e-03
2580 7.086182e-01 1.109821e-02 2.499223e-02 1.996528e-02 8.687963e-03
2590 7.113647e-01 1.094444e-02 2.371054e-02 2.049362e-02 8.917870e-03
2600 7.141113e-01 1.077775e-02 2.240690e-02 2.102376e-02 9.148563e-03
2610 7.168579e-01 1.059920e-02 2.109388e-02 2.152542e-02 9.366861e-03
2620 7.196045e-01 1.040986e-02 1.978573e-02 2.197493e-02 9.562469e-03
2630 7.223511e-01 1.021080e-02 1.849870e-02 2.235438e-02 9.727586e-03
2640 7.250977e-01 1.000306e-02 1.725150e-02 2.265060e-02 9.856491e-03
2650 7.278442e-01 9.787695e-03 1.606574e-02 2.285445e-02 9.945193e-03
2660 7.305908e-01 9.565725e-03 1.496623e-02 2.296001e-02 9.991128e-03
2670 7.333374e-01 9.338165e-03 1.398097e-02 2.296410e-02 9.992910e-03
2680 7.360840e-01 9.106015e-03 1.314024e-02 2.286581e-02 9.950136e-03
2690 7.388306e-01 8.870261e-03 1.247441e-02 2.266608e-02 9.863227e-03
2700 7.415771e-01 8.631872e-03 1.200996e-02 2.236751e-02 9.733302e-03
2710 7.443237e-01 8.391805e-03 1.176444e-02 2.197403e-02 9.562075e-03
2720 7.470703e-01 8.150999e-03 1.174174e-02 2.149075e-02 9.351774e-03
2730 7.498169e-01 7.910380e-03 1.193033e-02 2.092382e-02 9.105072e-03
2740 7.525635e-01 7.670859e-03 1.230529e-02 2.028029e-02 8.825039e-03
2750 7.553101e-01 7.433336e-03 1.283341e-02 1.956802e-02 8.515092e-03
2760 7.580566e-01 7.198701e-03 1.347868e-02 1.879560e-02 8.178972e-03
2770 7.608032e-01 6.967837e-03 1.420658e-02 1.797232e-02 7.820718e-03
2780 7.635498e-01 6.741624e-03 1.498638e-02 1.710812e-02 7.444659e-03
2790 7.662964e-01 6.520944e-03 1.579192e-02 1.621362e-02 7.055415e-03
2800 7.690430e-01 6.306685e-03 1.660151e-02 1.530015e-02 6.657912e-03
2810 7.717896e-01 6.099742e-03 1.739738e-02 1.437976e-02 6.257403e-03
2820 7.745361e-01 5.901023e-03 1.816506e-02 1.346538e-02 5.859507e-03
2830 7.772827e-01 5.711445e-03 1.889277e-02 1.257085e-02 5.470248e-03
2840 7.800293e-01 5.531928e-03 1.957096e-02 1.171101e-02 5.096089e-03
2850 7.827759e-01 5.363391e-03 2.019185e-02 1.090173e-02 4.743925e-03
2860 7.855225e-01 5.206733e-03 2.074918e-02 1.015964e-02 4.421002e-03
2870 7.882690e-01 5.062812e-03 2.123792e-02 9.501660e-03 4.134681e-03
2880 7.910156e-01 4.932418e-03 2.165413e-02 8.943912e-03 3.891975e-03
2890 7.937622e-01 4.816243e-03 2.199479e-02 8.500013e-03 3.698810e-03
2900 7.965088e-01 4.714837e-03 2.225771e-02 8.178906e-03 3.559080e-03
2910 7.992554e-01 4.628576e-03 2.244143e-02 7.982759e-03 3.473726e-03
2920 8.020020e-01 4.557625e-03 2.254516e-02 7.905796e-03 3.440235e-03
2930 8.047485e-01 4.501904e-03 2.256873e-02 7.934726e-03 3.452824e-03
2940 8.074951e-01 4.461076e-03 2.251254e-02 8.050739e-03 3.503308e-03
2950 8.102417e-01 4.434537e-03 2.237753e-02 8.232264e-03 3.582299e-03
2960 8.129883e-01 4.421425e-03 2.216512e-02 8.457564e-03 3.680339e-03
2970 8.157349e-01 4.420644e-03 2.187724e-02 8.706559e-03 3.788690e-03
2980 8.184814e-01 4.430899e-03 2.151624e-02 8.961785e-03 3.899752e-03
2990 8.212280e-01 4.450737e-03 2.108493e-02 9.208679e-03 4.007189e-03
3000 8.239746e-01 4.478597e-03 2.058652e-02 9.435474e-03 4.105880e-03
3010 8.267212e-01 4.512855e-03 2.002462e-02 9.632902e-03 4.191791e-03
